"","datetime","date","precip.mm","duration.hrs","max_5.mmhr","max_10.mmhr","max_15.mmhr","max_30.mmhr","max_60.mmhr","energy.mjha","ei30.mjmmhahr","not.baseflow.cutoff"
"317",2006-08-28 20:00:00,2006-08-28,1.05,4.75,0.719,0.489,0.412,0.363,0.316,0.087,0.031,FALSE
"318",2006-08-29 19:45:00,2006-08-29,0.17,2.5,0.19,0.13,0.12,0.115,0.102,0.013,0.002,FALSE
"319",2006-08-30 06:00:00,2006-08-30,0.21,1.75,0.369,0.369,0.369,0.214,0.156,0.017,0.004,FALSE
"320",2006-08-30 20:15:00,2006-08-30,0.49,7.75,0.375,0.222,0.173,0.153,0.136,0.039,0.006,FALSE
"321",2006-08-31 19:45:00,2006-08-31,0.05,1.75,0.16,0.1,0.08,0.047,0.028,0.004,0,FALSE
"322",2006-09-01 04:30:00,2006-09-01,32.44,28.25,3.383,3.383,3.383,2.964,2.773,3.489,10.342,TRUE
"323",2006-09-04 17:45:00,2006-09-04,23.25,21.5,11.595,11.595,11.595,10.766,7.862,3.569,38.422,TRUE
"324",2006-09-06 00:15:00,2006-09-06,0.17,12.25,0.296,0.185,0.148,0.096,0.051,0.012,0.001,TRUE
"325",2006-09-06 19:30:00,2006-09-06,0.42,5.75,0.186,0.12,0.119,0.107,0.1,0.034,0.004,FALSE
"326",2006-09-07 20:00:00,2006-09-07,0.49,5,0.332,0.201,0.157,0.138,0.132,0.039,0.005,FALSE
"327",2006-09-08 21:15:00,2006-09-08,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"328",2006-09-09 20:45:00,2006-09-09,0.41,4,0.274,0.197,0.171,0.153,0.147,0.033,0.005,FALSE
"329",2006-09-10 19:30:00,2006-09-10,3.28,11.25,2.013,2.013,2.013,1.91,1.844,0.337,0.643,FALSE
"330",2006-09-13 04:45:00,2006-09-13,0.67,3.25,1.561,1.098,0.943,0.584,0.341,0.052,0.031,FALSE
"331",2006-09-14 01:00:00,2006-09-14,24.49,22.25,10.368,10.368,10.368,9.045,6.567,3.39,30.665,TRUE
"332",2006-09-15 14:00:00,2006-09-15,10.96,2.5,17.316,17.316,17.316,14.151,9.338,2.084,29.487,TRUE
"333",2006-09-16 08:30:00,2006-09-16,0.16,3.5,0.618,0.418,0.351,0.193,0.115,0.01,0.002,FALSE
"334",2006-09-16 19:30:00,2006-09-16,0.59,7,0.504,0.288,0.274,0.254,0.23,0.046,0.012,FALSE
"335",2006-09-17 12:15:00,2006-09-17,0.65,13.25,0.16,0.151,0.151,0.133,0.122,0.053,0.007,FALSE
"336",2006-09-19 08:30:00,2006-09-19,0.17,4.25,0.187,0.164,0.164,0.107,0.075,0.013,0.001,FALSE
"337",2006-09-19 20:15:00,2006-09-19,0.08,1.25,0.213,0.153,0.133,0.077,0.063,0.005,0,FALSE
"338",2006-09-23 05:30:00,2006-09-23,0.08,1.25,0.2,0.14,0.126,0.08,0.051,0.006,0,FALSE
"339",2006-09-24 08:00:00,2006-09-24,4,13.25,6.696,6.696,6.696,4.933,2.869,0.52,2.564,FALSE
"340",2006-09-26 21:15:00,2006-09-26,0.36,5.5,0.209,0.136,0.133,0.113,0.1,0.029,0.003,FALSE
"341",2006-09-28 16:45:00,2006-09-28,23.13,5.5,14.337,14.337,14.337,14.328,8.756,4.025,57.668,TRUE
"342",2006-09-29 19:15:00,2006-09-29,0.18,4.5,0.453,0.313,0.267,0.16,0.112,0.013,0.002,FALSE
"343",2006-09-30 10:00:00,2006-09-30,0.36,2.25,0.555,0.555,0.555,0.353,0.26,0.029,0.01,FALSE
"344",2006-09-30 22:15:00,2006-09-30,1.48,6.25,0.805,0.805,0.805,0.694,0.46,0.131,0.091,FALSE
"345",2006-10-01 19:45:00,2006-10-01,0.27,6.5,0.276,0.191,0.162,0.127,0.098,0.021,0.003,FALSE
"346",2006-10-02 19:00:00,2006-10-02,1.53,8,0.342,0.342,0.342,0.32,0.307,0.129,0.041,FALSE
"347",2006-10-03 19:00:00,2006-10-03,0.4,8.5,0.2,0.16,0.16,0.152,0.106,0.032,0.005,FALSE
"348",2006-10-05 00:45:00,2006-10-05,0.03,0.25,0.224,0.14,0.112,0.06,0.03,0.001,0,FALSE
"349",2006-10-05 18:45:00,2006-10-05,23.44,22,4.047,4.047,4.047,3.925,3.508,2.631,10.329,TRUE
"350",2006-10-06 22:45:00,2006-10-06,6.01,29.25,2.614,2.614,2.614,2.248,1.281,0.58,1.304,TRUE
"351",2006-10-08 18:45:00,2006-10-08,3.03,10.25,0.596,0.596,0.596,0.576,0.556,0.264,0.152,FALSE
"352",2006-10-09 19:00:00,2006-10-09,1.92,9.75,0.32,0.32,0.32,0.302,0.283,0.162,0.049,FALSE
"353",2006-10-10 19:00:00,2006-10-10,1.81,10,0.449,0.449,0.449,0.436,0.391,0.152,0.066,FALSE
"354",2006-10-11 16:30:00,2006-10-11,0.03,0.25,0.2,0.14,0.12,0.06,0.03,0.002,0,FALSE
"355",2006-10-12 20:00:00,2006-10-12,0.1,4,0.64,0.4,0.32,0.162,0.083,0.005,0.001,FALSE
"356",2006-10-14 20:30:00,2006-10-14,0.09,5.5,0.253,0.133,0.093,0.053,0.04,0.006,0,FALSE
"357",2006-10-15 21:15:00,2006-10-15,0.17,6.5,0.247,0.157,0.127,0.086,0.073,0.013,0.001,FALSE
"358",2006-10-17 01:00:00,2006-10-17,34.09,16.25,12.706,12.706,12.706,10.018,8.993,5.334,53.436,TRUE
"359",2006-10-18 20:30:00,2006-10-18,0.16,4.5,0.604,0.378,0.302,0.155,0.082,0.01,0.002,FALSE
"360",2006-10-19 19:45:00,2006-10-19,13.21,14.75,6.481,6.481,6.481,4.574,3.096,1.643,7.518,TRUE
"361",2006-10-20 19:30:00,2006-10-20,0.37,5.25,0.598,0.337,0.337,0.281,0.21,0.027,0.008,FALSE
"362",2006-10-21 18:30:00,2006-10-21,1.47,10,0.324,0.324,0.324,0.32,0.31,0.123,0.039,FALSE
"363",2006-10-22 18:15:00,2006-10-22,0.02,0.5,0.146,0.08,0.058,0.042,0.02,0.001,0,FALSE
"364",2006-10-25 18:30:00,2006-10-25,0.43,6.25,0.25,0.17,0.16,0.15,0.127,0.034,0.005,FALSE
"365",2006-10-26 18:15:00,2006-10-26,2.89,9.5,0.763,0.763,0.763,0.712,0.659,0.253,0.18,FALSE
"366",2006-10-27 12:45:00,2006-10-27,39.58,17.75,12.721,12.721,12.721,10.649,7.556,5.714,60.847,TRUE
"367",2006-10-28 17:30:00,2006-10-28,0.06,0,0.72,0.36,0.24,0.12,0.06,0,0,TRUE
"368",2006-10-29 23:00:00,2006-10-29,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"369",2006-10-30 18:45:00,2006-10-30,0.2,2.75,0.324,0.204,0.164,0.12,0.113,0.015,0.002,FALSE
"439",2007-04-01 00:00:00,2007-04-01,0.06,0.75,0.16,0.1,0.08,0.073,0.06,0.004,0,FALSE
"440",2007-04-01 15:15:00,2007-04-01,0.65,10,0.453,0.453,0.453,0.284,0.237,0.054,0.015,FALSE
"441",2007-04-03 19:45:00,2007-04-03,6.73,18.5,7.259,7.259,7.259,4.379,4.111,0.878,3.846,TRUE
"442",2007-04-05 19:30:00,2007-04-05,0.09,8.5,0.18,0.12,0.1,0.056,0.035,0.007,0,TRUE
"443",2007-04-06 21:45:00,2007-04-06,0.8,6,0.693,0.693,0.693,0.617,0.468,0.069,0.043,FALSE
"444",2007-04-07 12:15:00,2007-04-07,0.16,1,1.04,0.56,0.4,0.24,0.16,0.007,0.002,FALSE
"445",2007-04-08 12:15:00,2007-04-08,0.07,3,0.391,0.203,0.14,0.077,0.045,0.003,0,FALSE
"446",2007-04-11 11:30:00,2007-04-11,20.87,17.5,9.429,9.429,9.429,8.213,6.264,2.872,23.589,TRUE
"447",2007-04-12 15:00:00,2007-04-12,2.27,2,3.031,3.031,3.031,1.94,1.314,0.241,0.469,TRUE
"448",2007-04-14 17:00:00,2007-04-14,67.3,33.75,12.34,12.34,12.34,10.168,7.503,10.162,103.329,TRUE
"449",2007-04-16 09:30:00,2007-04-16,1.57,13.5,0.811,0.811,0.811,0.648,0.445,0.136,0.088,TRUE
"450",2007-04-19 11:00:00,2007-04-19,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,TRUE
"451",2007-04-19 19:15:00,2007-04-19,0.16,5.25,0.248,0.128,0.127,0.108,0.087,0.011,0.001,FALSE
"452",2007-04-20 20:45:00,2007-04-20,0.05,4,0.248,0.128,0.088,0.048,0.028,0.002,0,TRUE
"453",2007-04-21 16:00:00,2007-04-21,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"454",2007-04-22 00:00:00,2007-04-22,0.05,0.75,0.296,0.176,0.136,0.088,0.05,0.003,0,FALSE
"455",2007-04-22 13:00:00,2007-04-22,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"456",2007-04-22 20:30:00,2007-04-22,0.61,4.75,0.373,0.373,0.373,0.347,0.201,0.049,0.017,FALSE
"457",2007-04-23 14:15:00,2007-04-23,0.24,0.25,1.919,1.2,0.96,0.48,0.24,0.011,0.005,TRUE
"458",2007-04-23 21:00:00,2007-04-23,0.08,0.25,0.64,0.4,0.32,0.16,0.08,0.003,0.001,TRUE
"459",2007-04-24 03:15:00,2007-04-24,0.12,0.5,0.537,0.424,0.386,0.233,0.12,0.008,0.002,TRUE
"460",2007-04-24 23:15:00,2007-04-24,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"461",2007-04-25 13:30:00,2007-04-25,0.48,12.25,0.28,0.271,0.271,0.255,0.183,0.039,0.01,TRUE
"462",2007-04-26 08:45:00,2007-04-26,0.06,3.5,0.244,0.124,0.084,0.044,0.03,0.003,0,TRUE
"463",2007-04-26 20:45:00,2007-04-26,14.94,12,7.124,7.124,7.124,6.384,4.454,1.973,12.594,TRUE
"464",2007-04-27 16:30:00,2007-04-27,0.71,8,1.204,0.891,0.891,0.778,0.464,0.057,0.044,TRUE
"465",2007-04-28 14:45:00,2007-04-28,0.91,5.75,0.805,0.805,0.805,0.588,0.448,0.077,0.045,FALSE
"466",2007-04-30 06:45:00,2007-04-30,0.13,0.25,1.42,0.747,0.522,0.26,0.13,0.002,0,FALSE
"467",2007-05-01 04:30:00,2007-05-01,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,TRUE
"468",2007-05-01 20:45:00,2007-05-01,0.68,8,0.533,0.471,0.471,0.467,0.36,0.055,0.026,TRUE
"469",2007-05-03 21:30:00,2007-05-03,0.05,0.5,0.193,0.133,0.113,0.108,0.05,0.004,0,TRUE
"470",2007-05-04 21:15:00,2007-05-04,0.1,4.25,0.32,0.2,0.16,0.086,0.049,0.007,0.001,TRUE
"471",2007-05-08 21:30:00,2007-05-08,0.34,3.5,0.2,0.15,0.15,0.148,0.12,0.027,0.004,TRUE
"472",2007-05-09 22:00:00,2007-05-09,0.12,7.25,0.16,0.1,0.08,0.067,0.063,0.009,0.001,TRUE
"473",2007-05-10 19:30:00,2007-05-10,1.65,6.5,1.017,1.017,1.017,0.962,0.75,0.149,0.143,TRUE
"474",2007-05-11 20:30:00,2007-05-11,0.03,3.5,0.146,0.074,0.05,0.026,0.014,0.001,0,TRUE
"475",2007-05-12 14:15:00,2007-05-12,7.47,12.5,8.392,8.392,8.392,6.103,3.175,1.01,6.167,TRUE
"476",2007-05-14 21:15:00,2007-05-14,0.16,2.75,0.542,0.296,0.213,0.152,0.121,0.01,0.002,FALSE
"477",2007-05-16 14:15:00,2007-05-16,12.46,4.5,28.48,28.48,28.48,20.534,11.919,2.857,58.657,TRUE
"478",2007-05-17 22:30:00,2007-05-17,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"479",2007-05-18 10:00:00,2007-05-18,0.27,0.5,1.565,1.093,0.935,0.535,0.27,0.017,0.009,TRUE
"480",2007-05-19 15:45:00,2007-05-19,0.36,6,0.316,0.19,0.183,0.154,0.126,0.028,0.004,FALSE
"481",2007-05-20 06:00:00,2007-05-20,0.43,7,0.966,0.966,0.966,0.703,0.408,0.038,0.027,TRUE
"482",2007-05-21 20:30:00,2007-05-21,0.29,6.5,0.258,0.171,0.142,0.118,0.099,0.022,0.003,FALSE
"483",2007-05-22 22:30:00,2007-05-22,0.08,2.25,0.32,0.2,0.16,0.089,0.053,0.005,0,FALSE
"484",2007-05-26 13:45:00,2007-05-26,0.62,0.5,2.912,2.487,2.345,1.23,0.62,0.061,0.074,FALSE
"485",2007-05-26 22:30:00,2007-05-26,0.02,0.25,0.198,0.117,0.09,0.04,0.02,0.001,0,FALSE
"486",2007-05-27 18:15:00,2007-05-27,1.35,3.25,3.248,3.248,3.248,2.376,1.291,0.157,0.374,FALSE
"487",2007-05-29 20:15:00,2007-05-29,0.08,0.75,0.233,0.143,0.113,0.103,0.08,0.005,0.001,FALSE
"488",2007-05-30 20:15:00,2007-05-30,0.03,0.5,0.16,0.1,0.08,0.06,0.03,0.002,0,FALSE
"489",2007-06-01 20:45:00,2007-06-01,0.84,5,1.298,1.298,1.298,1.272,0.764,0.081,0.103,FALSE
"490",2007-06-02 20:15:00,2007-06-02,0.04,1.5,0.128,0.08,0.064,0.04,0.029,0.003,0,FALSE
"491",2007-06-03 08:45:00,2007-06-03,11.24,25.25,5.73,5.73,5.73,5.089,3.209,1.318,6.707,TRUE
"492",2007-06-04 16:15:00,2007-06-04,0.12,5.25,0.237,0.165,0.141,0.087,0.06,0.009,0.001,FALSE
"493",2007-06-05 21:15:00,2007-06-05,1.9,6.75,3.145,2.817,2.708,1.994,0.999,0.189,0.377,FALSE
"494",2007-06-07 20:45:00,2007-06-07,0.15,1.5,0.364,0.232,0.188,0.154,0.124,0.011,0.002,FALSE
"495",2007-06-08 20:30:00,2007-06-08,0.22,2.75,0.69,0.351,0.238,0.148,0.108,0.014,0.002,FALSE
"496",2007-06-09 21:00:00,2007-06-09,0.04,0.25,0.3,0.2,0.167,0.08,0.04,0.002,0,FALSE
"497",2007-06-10 12:00:00,2007-06-10,0.13,0,1.56,0.78,0.52,0.26,0.13,0,0,FALSE
"498",2007-06-10 21:00:00,2007-06-10,0.21,0.5,1.376,0.816,0.629,0.421,0.21,0.01,0.004,FALSE
"499",2007-06-11 21:00:00,2007-06-11,0.06,0.25,0.488,0.312,0.253,0.12,0.06,0.003,0,FALSE
"500",2007-06-12 15:00:00,2007-06-12,1.55,6.25,4.707,2.935,2.344,1.536,0.799,0.127,0.195,FALSE
"501",2007-06-13 16:00:00,2007-06-13,28.32,1.25,45.726,45.726,45.726,43.521,28.175,7.57,329.434,TRUE
"502",2007-06-16 21:15:00,2007-06-16,0.04,0.25,0.376,0.208,0.152,0.08,0.04,0.001,0,FALSE
"503",2007-06-19 16:00:00,2007-06-19,2.16,15,0.957,0.837,0.797,0.543,0.399,0.188,0.102,FALSE
"504",2007-06-21 16:00:00,2007-06-21,1.05,1.5,2.789,1.762,1.42,1.311,0.726,0.083,0.108,FALSE
"505",2007-06-25 00:00:00,2007-06-25,3.14,9.5,5.412,5.412,5.412,3.723,2.719,0.398,1.483,FALSE
"506",2007-06-25 21:00:00,2007-06-25,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"507",2007-06-27 14:30:00,2007-06-27,0.11,4.5,0.591,0.429,0.375,0.188,0.095,0.007,0.001,FALSE
"508",2007-06-28 21:00:00,2007-06-28,4.64,16.25,2.685,2.685,2.685,2.587,2.169,0.484,1.251,FALSE
"509",2007-06-29 23:45:00,2007-06-29,0.03,0,0.36,0.18,0.12,0.06,0.03,0,0,FALSE
"510",2007-07-03 22:00:00,2007-07-03,1.45,3.5,1.889,1.889,1.889,1.328,1.269,0.146,0.194,FALSE
"511",2007-07-04 13:15:00,2007-07-04,4.1,13.25,3.981,3.981,3.981,3.027,1.765,0.46,1.391,FALSE
"512",2007-07-05 13:45:00,2007-07-05,8.4,12.25,22.767,22.767,22.767,15.206,7.682,1.862,28.313,TRUE
"513",2007-07-10 12:15:00,2007-07-10,0.11,4,0.26,0.194,0.172,0.114,0.075,0.008,0.001,FALSE
"514",2007-07-11 12:00:00,2007-07-11,0.1,9,0.354,0.204,0.154,0.104,0.064,0.006,0.001,FALSE
"515",2007-07-13 22:30:00,2007-07-13,2.15,2.75,5.106,4.984,4.943,2.584,1.325,0.267,0.69,FALSE
"516",2007-07-15 14:30:00,2007-07-15,0.13,1,0.598,0.322,0.23,0.128,0.127,0.007,0.001,FALSE
"517",2007-07-16 06:45:00,2007-07-16,0.03,0,0.36,0.18,0.12,0.06,0.03,0,0,FALSE
"518",2007-07-16 16:30:00,2007-07-16,0.84,4.25,6.7,3.825,2.867,1.441,0.729,0.033,0.048,FALSE
"519",2007-07-18 01:15:00,2007-07-18,0.2,2.25,0.442,0.4,0.386,0.336,0.184,0.016,0.006,FALSE
"520",2007-07-18 12:45:00,2007-07-18,0.02,0.25,0.227,0.127,0.094,0.04,0.02,0.001,0,FALSE
"521",2007-07-19 13:00:00,2007-07-19,1.6,8,4.71,4.71,4.71,2.395,1.238,0.206,0.494,FALSE
"522",2007-07-24 12:45:00,2007-07-24,0.28,7.5,0.578,0.36,0.36,0.195,0.102,0.021,0.004,FALSE
"523",2007-07-25 04:00:00,2007-07-25,0.17,1.5,0.365,0.223,0.176,0.141,0.131,0.012,0.002,FALSE
"524",2007-07-25 13:30:00,2007-07-25,0.04,0,0.48,0.24,0.16,0.08,0.04,0,0,FALSE
"525",2007-07-27 16:30:00,2007-07-27,0.14,0.75,0.283,0.283,0.283,0.238,0.14,0.011,0.003,FALSE
"526",2007-07-29 00:00:00,2007-07-29,3.75,12.5,8.391,8.391,8.391,5.636,3.008,0.553,3.118,TRUE
"527",2007-07-29 18:45:00,2007-07-29,0.16,4.25,0.698,0.468,0.392,0.25,0.128,0.01,0.003,FALSE
"528",2007-08-03 12:45:00,2007-08-03,0.11,0.5,0.451,0.283,0.227,0.222,0.11,0.007,0.002,FALSE
"529",2007-08-05 00:15:00,2007-08-05,0.02,0.75,0.103,0.061,0.047,0.033,0.02,0.001,0,FALSE
"530",2007-08-05 15:30:00,2007-08-05,5.22,14,2.732,2.732,2.732,2.456,1.433,0.532,1.307,TRUE
"531",2007-08-06 21:00:00,2007-08-06,0.03,0.25,0.272,0.158,0.12,0.06,0.03,0.001,0,FALSE
"532",2007-08-08 05:00:00,2007-08-08,0.06,10,0.223,0.151,0.127,0.065,0.034,0.004,0,FALSE
"533",2007-08-09 06:45:00,2007-08-09,28.68,18.25,26.908,26.908,26.908,22.939,12.289,5.308,121.765,TRUE
"534",2007-08-10 21:00:00,2007-08-10,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"535",2007-08-11 05:15:00,2007-08-11,0.14,9.75,0.213,0.153,0.133,0.107,0.055,0.011,0.001,FALSE
"536",2007-08-11 21:45:00,2007-08-11,0.18,4.5,0.16,0.1,0.08,0.06,0.058,0.014,0.001,FALSE
"537",2007-08-12 14:45:00,2007-08-12,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"538",2007-08-12 23:15:00,2007-08-12,3.3,1.75,8.822,8.822,8.822,5.777,3.169,0.532,3.075,FALSE
"539",2007-08-13 10:30:00,2007-08-13,0.02,0.25,0.128,0.08,0.064,0.04,0.02,0.001,0,FALSE
"540",2007-08-13 20:30:00,2007-08-13,0.05,1,0.128,0.08,0.064,0.056,0.05,0.003,0,FALSE
"541",2007-08-14 15:00:00,2007-08-14,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"542",2007-08-15 23:00:00,2007-08-15,0.07,0.25,0.653,0.36,0.262,0.14,0.07,0.001,0,FALSE
"543",2007-08-16 08:30:00,2007-08-16,7.1,3.25,9.261,9.209,9.191,8.476,6.506,1.178,9.988,TRUE
"544",2007-08-18 00:30:00,2007-08-18,0.06,7.75,0.16,0.1,0.08,0.042,0.023,0.004,0,FALSE
"545",2007-08-18 14:30:00,2007-08-18,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"546",2007-08-19 00:15:00,2007-08-19,5.77,26.25,3.142,3.142,3.142,3.059,1.85,0.574,1.756,TRUE
"547",2007-08-20 17:00:00,2007-08-20,41.19,16,49.908,42.725,40.331,31.06,18.902,7.613,236.468,TRUE
"548",2007-08-21 21:30:00,2007-08-21,2.29,4.25,7.228,6.659,6.469,4.217,2.136,0.316,1.333,FALSE
"549",2007-08-22 20:30:00,2007-08-22,0.49,5.75,0.912,0.552,0.432,0.336,0.288,0.036,0.012,FALSE
"550",2007-08-23 21:30:00,2007-08-23,0.07,3,0.37,0.19,0.13,0.07,0.04,0.003,0,FALSE
"551",2007-08-24 15:15:00,2007-08-24,0.35,15.5,0.242,0.133,0.133,0.122,0.106,0.027,0.003,FALSE
"552",2007-08-25 18:00:00,2007-08-25,4.46,19.5,6.441,6.441,6.441,3.98,2.181,0.554,2.206,FALSE
"553",2007-08-26 19:30:00,2007-08-26,0.69,13.5,0.261,0.183,0.157,0.14,0.124,0.056,0.008,FALSE
"554",2007-08-27 20:00:00,2007-08-27,0.48,5.5,0.293,0.213,0.187,0.151,0.124,0.039,0.006,FALSE
"555",2007-08-29 00:15:00,2007-08-29,0.03,1.75,0.127,0.067,0.047,0.027,0.017,0.002,0,FALSE
"556",2007-08-30 20:30:00,2007-08-30,0.21,5,0.52,0.28,0.2,0.12,0.087,0.014,0.002,FALSE
"557",2007-08-31 19:15:00,2007-08-31,0.71,7.5,0.28,0.173,0.173,0.156,0.154,0.057,0.009,FALSE
"558",2007-09-01 19:45:00,2007-09-01,0.04,0.5,0.28,0.16,0.12,0.08,0.04,0.002,0,FALSE
"559",2007-09-03 20:00:00,2007-09-03,0.06,2,0.16,0.1,0.08,0.06,0.044,0.004,0,FALSE
"560",2007-09-04 20:00:00,2007-09-04,0.42,8.75,0.268,0.165,0.16,0.149,0.136,0.034,0.005,FALSE
"561",2007-09-05 21:00:00,2007-09-05,0.11,2.25,0.173,0.113,0.093,0.08,0.056,0.008,0.001,FALSE
"562",2007-09-08 20:00:00,2007-09-08,0.08,3,0.267,0.147,0.107,0.067,0.05,0.005,0,FALSE
"563",2007-09-09 20:15:00,2007-09-09,0.14,2.75,0.169,0.109,0.102,0.075,0.062,0.01,0.001,FALSE
"564",2007-09-10 19:45:00,2007-09-10,6.56,18.5,2.306,2.306,2.306,1.836,1.736,0.649,1.191,FALSE
"565",2007-09-11 20:30:00,2007-09-11,0.04,1.75,0.165,0.103,0.082,0.047,0.03,0.002,0,FALSE
"566",2007-09-12 19:15:00,2007-09-12,0.58,4.5,0.466,0.34,0.299,0.191,0.187,0.047,0.009,FALSE
"567",2007-09-14 14:15:00,2007-09-14,4,11.25,2.263,2.263,2.263,1.821,1.107,0.38,0.692,FALSE
"568",2007-09-15 19:15:00,2007-09-15,0.37,3.5,0.198,0.18,0.18,0.166,0.143,0.03,0.005,FALSE
"569",2007-09-16 21:15:00,2007-09-16,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"570",2007-09-17 20:00:00,2007-09-17,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"571",2007-09-18 20:30:00,2007-09-18,0.09,1.75,0.25,0.13,0.093,0.087,0.059,0.005,0,FALSE
"572",2007-09-20 00:00:00,2007-09-20,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"573",2007-09-20 12:00:00,2007-09-20,0.07,1.25,0.16,0.1,0.093,0.087,0.063,0.005,0,FALSE
"574",2007-09-20 20:15:00,2007-09-20,0.25,8.5,0.32,0.2,0.16,0.102,0.072,0.019,0.002,FALSE
"575",2007-09-21 21:45:00,2007-09-21,0.08,6.5,0.28,0.16,0.12,0.08,0.042,0.005,0,FALSE
"576",2007-09-22 19:45:00,2007-09-22,4.14,32.75,0.507,0.507,0.507,0.476,0.453,0.355,0.169,FALSE
"577",2007-09-24 19:30:00,2007-09-24,0.4,6.5,0.212,0.147,0.147,0.133,0.119,0.032,0.004,FALSE
"578",2007-09-25 23:15:00,2007-09-25,0.07,0.25,0.506,0.327,0.267,0.14,0.07,0.003,0,FALSE
"579",2007-09-27 19:45:00,2007-09-27,6.52,13,9.304,7.307,6.641,3.34,2.068,0.733,2.449,FALSE
"580",2007-09-28 19:00:00,2007-09-28,0.68,9.5,0.224,0.224,0.224,0.209,0.184,0.056,0.012,FALSE
"581",2007-09-29 18:45:00,2007-09-29,2.03,9.75,0.444,0.444,0.444,0.422,0.419,0.174,0.073,FALSE
"582",2007-09-30 19:45:00,2007-09-30,0.36,6.25,0.34,0.22,0.18,0.12,0.092,0.028,0.003,FALSE
"583",2007-10-03 19:45:00,2007-10-03,0.52,7.25,0.295,0.175,0.16,0.104,0.102,0.041,0.004,FALSE
"584",2007-10-04 19:00:00,2007-10-04,1.41,9,0.271,0.271,0.271,0.26,0.251,0.117,0.03,FALSE
"585",2007-10-05 19:00:00,2007-10-05,0.95,8.25,0.385,0.265,0.225,0.191,0.179,0.078,0.015,FALSE
"586",2007-10-06 18:45:00,2007-10-06,2,9.25,0.413,0.413,0.413,0.413,0.4,0.171,0.071,FALSE
"587",2007-10-07 18:45:00,2007-10-07,5.2,10.5,1.018,1.018,1.018,0.964,0.908,0.476,0.459,FALSE
"588",2007-10-08 19:00:00,2007-10-08,0.58,4.75,0.351,0.351,0.351,0.316,0.273,0.048,0.015,FALSE
"589",2007-10-09 18:45:00,2007-10-09,6.92,8.25,15.694,15.694,15.694,12.587,6.724,1.417,17.838,FALSE
"590",2007-10-10 19:15:00,2007-10-10,3.47,3.5,6.76,6.76,6.76,4.952,3.108,0.483,2.392,FALSE
"591",2007-10-11 08:30:00,2007-10-11,0.19,1.25,0.465,0.465,0.465,0.262,0.161,0.016,0.004,FALSE
"592",2007-10-11 21:15:00,2007-10-11,8.55,4,5.436,5.436,5.436,4.728,3.518,1.094,5.172,FALSE
"593",2007-10-12 18:45:00,2007-10-12,0.38,7.25,0.19,0.173,0.173,0.117,0.104,0.03,0.004,FALSE
"594",2007-10-14 19:00:00,2007-10-14,2.09,10.25,0.382,0.382,0.382,0.348,0.345,0.177,0.061,FALSE
"595",2007-10-15 18:30:00,2007-10-15,1.53,8.25,0.28,0.28,0.28,0.273,0.269,0.129,0.035,FALSE
"596",2007-10-16 19:00:00,2007-10-16,0.38,4,0.3,0.192,0.156,0.136,0.118,0.03,0.004,FALSE
"597",2007-10-17 19:30:00,2007-10-17,0.1,2.5,0.16,0.1,0.08,0.08,0.053,0.007,0.001,FALSE
"598",2007-10-19 07:00:00,2007-10-19,4.84,15,6.352,6.352,6.352,4.389,2.435,0.609,2.673,FALSE
"599",2007-10-20 18:15:00,2007-10-20,0.77,9.5,0.182,0.182,0.182,0.171,0.152,0.063,0.011,FALSE
"600",2007-10-21 19:30:00,2007-10-21,0.27,5.5,0.247,0.144,0.144,0.116,0.091,0.021,0.002,FALSE
"601",2007-10-23 03:00:00,2007-10-23,0.44,7.5,0.848,0.848,0.848,0.513,0.3,0.036,0.018,FALSE
"602",2007-10-23 23:00:00,2007-10-23,26.37,31.25,10.262,10.262,10.262,8.041,5.925,3.462,27.837,TRUE
"603",2007-10-25 15:00:00,2007-10-25,0.28,1,0.429,0.429,0.429,0.404,0.275,0.022,0.009,TRUE
"604",2007-10-26 03:30:00,2007-10-26,67.45,29.75,16.707,16.707,16.707,15.946,13.821,10.69,170.47,TRUE
"605",2007-10-27 18:15:00,2007-10-27,1.98,9.75,0.454,0.454,0.454,0.431,0.422,0.17,0.073,TRUE
"606",2007-10-28 18:00:00,2007-10-28,3.12,9.5,0.751,0.751,0.751,0.736,0.698,0.274,0.202,FALSE
